anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2012,Educacion,Sanidad y Saneamiento Ambiental,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,40.0,,,
2012,Educacion,Sociologia,117.0,47.0,70.0,115.0,52.0,63.0,9.0,5.0,4.0,0.5982905982905983,0.5478260869565217,0.4017094017094017
2012,Exactas,Astronomia,715.0,382.0,333.0,199.0,115.0,84.0,33.0,6.0,27.0,0.46573426573426574,0.4221105527638191,0.5342657342657343
2012,Exactas,BioIngenieria,4852.0,1770.0,3082.0,970.0,379.0,591.0,201.0,64.0,137.0,0.63520197856554,0.6092783505154639,0.36479802143446
2012,Exactas,Bioquimica,53.0,15.0,38.0,21.0,6.0,15.0,1.0,1.0,0.0,0.7169811320754716,0.7142857142857143,0.2830188679245283
2012,Exactas,Bromatologia,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2012,Exactas,Ciencia Politica,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2012,Exactas,Ciencias del Ambiente y Recursos Naturales,230.0,155.0,75.0,54.0,32.0,22.0,4.0,3.0,1.0,0.32608695652173914,0.4074074074074074,0.6739130434782609
2012,Exactas,Estadistica,1235.0,480.0,755.0,340.0,152.0,188.0,64.0,28.0,36.0,0.611336032388664,0.5529411764705883,0.38866396761133604
2012,Exactas,Filosofia,547.0,209.0,338.0,56.0,23.0,33.0,26.0,6.0,20.0,0.6179159049360147,0.5892857142857143,0.3820840950639854
2012,Exactas,Fisica,3250.0,2345.0,905.0,642.0,474.0,168.0,190.0,129.0,61.0,0.2784615384615385,0.2616822429906542,0.7215384615384616
2012,Exactas,Geologia,5123.0,2912.0,2211.0,1124.0,604.0,520.0,136.0,83.0,53.0,0.4315830568026547,0.4626334519572954,0.5684169431973453
2012,Exactas,Ingenieria  Electrica,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.6666666666666666
2012,Exactas,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",48.0,36.0,12.0,31.0,25.0,6.0,24.0,21.0,3.0,0.25,0.1935483870967742,0.75
2012,Exactas,Ingenieria Hidraulica,84.0,58.0,26.0,16.0,13.0,3.0,2.0,1.0,1.0,0.30952380952380953,0.1875,0.6904761904761905
2012,Exactas,Ingenieria Naval,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,,1.0
2012,Exactas,Ingenieria Quimica,14153.0,7282.0,6871.0,2748.0,1364.0,1384.0,568.0,294.0,274.0,0.4854801102239808,0.5036390101892285,0.5145198897760193
2012,Exactas,Laboratorio,168.0,34.0,134.0,74.0,13.0,61.0,6.0,2.0,4.0,0.7976190476190477,0.8243243243243243,0.20238095238095238
2012,Exactas,Matematica,4954.0,2139.0,2815.0,1094.0,456.0,638.0,187.0,92.0,95.0,0.5682276947920872,0.583180987202925,0.4317723052079128
2012,Exactas,Organizacion y Produccion Industrial,446.0,408.0,38.0,311.0,280.0,31.0,8.0,8.0,0.0,0.08520179372197309,0.09967845659163987,0.9147982062780269
2012,Exactas,Produccion e Ingenieria Agropecuaria,26.0,23.0,3.0,17.0,15.0,2.0,0.0,0.0,0.0,0.11538461538461539,0.11764705882352941,0.8846153846153846
2012,Exactas,Quimica,8013.0,2940.0,5073.0,2166.0,757.0,1409.0,959.0,324.0,635.0,0.6330962186447023,0.6505078485687904,0.36690378135529766
2012,Exactas,Salud Publica,70.0,8.0,62.0,33.0,4.0,29.0,16.0,2.0,14.0,0.8857142857142857,0.8787878787878788,0.11428571428571428
2012,Idiomas,Aleman,77.0,17.0,60.0,22.0,5.0,17.0,4.0,1.0,3.0,0.7792207792207793,0.7727272727272727,0.22077922077922077
2012,Idiomas,Frances,269.0,67.0,202.0,86.0,28.0,58.0,13.0,4.0,9.0,0.7509293680297398,0.6744186046511628,0.24907063197026022
2012,Idiomas,Ingles,10907.0,1768.0,9139.0,2893.0,548.0,2345.0,708.0,72.0,636.0,0.8379022646007152,0.8105772554441756,0.16209773539928488
2012,Idiomas,Italiano,226.0,37.0,189.0,63.0,20.0,43.0,15.0,2.0,13.0,0.8362831858407079,0.6825396825396826,0.16371681415929204
2012,Idiomas,Letras,5827.0,1850.0,3977.0,768.0,245.0,523.0,97.0,18.0,79.0,0.6825124420799725,0.6809895833333334,0.3174875579200275
2012,Idiomas,Otros Idiomas,2683.0,533.0,2150.0,656.0,172.0,484.0,3.0,0.0,3.0,0.8013417815877749,0.7378048780487805,0.1986582184122251
2012,Idiomas,Portugues,217.0,34.0,183.0,98.0,22.0,76.0,4.0,0.0,4.0,0.8433179723502304,0.7755102040816326,0.15668202764976957
2012,Ingenieria,BioIngenieria,1199.0,721.0,478.0,297.0,170.0,127.0,40.0,26.0,14.0,0.3986655546288574,0.4276094276094276,0.6013344453711427
2012,Ingenieria,Ciencias del Ambiente y Recursos Naturales,137.0,77.0,60.0,12.0,5.0,7.0,7.0,3.0,4.0,0.43795620437956206,0.5833333333333334,0.5620437956204379
2012,Ingenieria,Electromecanica,255.0,251.0,4.0,84.0,82.0,2.0,23.0,23.0,0.0,0.01568627450980392,0.023809523809523808,0.984313725490196
2012,Ingenieria,Electronica,1690.0,1637.0,53.0,662.0,641.0,21.0,291.0,285.0,6.0,0.031360946745562134,0.03172205438066465,0.9686390532544379
2012,Ingenieria,Higiene y Seguridad Industrial,150.0,114.0,36.0,58.0,45.0,13.0,24.0,16.0,8.0,0.24,0.22413793103448276,0.76
2012,Ingenieria,Ingenieria  Electrica,4995.0,4742.0,253.0,948.0,891.0,57.0,165.0,158.0,7.0,0.05065065065065065,0.060126582278481014,0.9493493493493493
2012,Ingenieria,Ingenieria Aeronautica,1440.0,1298.0,142.0,282.0,242.0,40.0,44.0,40.0,4.0,0.09861111111111111,0.14184397163120568,0.9013888888888889
2012,Ingenieria,Ingenieria Ambiental,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,Ingenieria,Ingenieria Basica,98.0,81.0,17.0,40.0,34.0,6.0,417.0,339.0,78.0,0.17346938775510204,0.15,0.826530612244898
2012,Ingenieria,Ingenieria Civil,20655.0,15878.0,4777.0,4330.0,3168.0,1162.0,673.0,542.0,131.0,0.23127572016460907,0.26836027713625865,0.7687242798353909
2012,Ingenieria,Ingenieria Electromecanica,7196.0,6918.0,278.0,1636.0,1534.0,102.0,205.0,203.0,2.0,0.038632573652028906,0.06234718826405868,0.9613674263479711
2012,Ingenieria,Ingenieria Electronica,17473.0,16488.0,985.0,3018.0,2784.0,234.0,673.0,642.0,31.0,0.056372689292050596,0.0775347912524851,0.9436273107079494
2012,Ingenieria,Ingenieria Forestal e Industrias de la Madera,1199.0,725.0,474.0,269.0,157.0,112.0,35.0,22.0,13.0,0.39532944120100083,0.4163568773234201,0.6046705587989991
2012,Ingenieria,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",1694.0,1303.0,391.0,526.0,399.0,127.0,60.0,53.0,7.0,0.23081463990554899,0.2414448669201521,0.769185360094451
2012,Ingenieria,Ingenieria Hidraulica,456.0,327.0,129.0,113.0,78.0,35.0,18.0,15.0,3.0,0.28289473684210525,0.30973451327433627,0.7171052631578947
2012,Ingenieria,Ingenieria Industrial,29525.0,22885.0,6640.0,6116.0,4598.0,1518.0,1482.0,1126.0,356.0,0.22489415749364944,0.24820143884892087,0.7751058425063505
2012,Ingenieria,Ingenieria Mecanica,14688.0,13985.0,703.0,3063.0,2849.0,214.0,443.0,436.0,7.0,0.04786220043572985,0.06986614430297095,0.9521377995642701
2012,Ingenieria,Ingenieria Metalurgica,217.0,151.0,66.0,35.0,24.0,11.0,3.0,2.0,1.0,0.30414746543778803,0.3142857142857143,0.695852534562212
2012,Ingenieria,Ingenieria Naval,842.0,728.0,114.0,217.0,182.0,35.0,11.0,11.0,0.0,0.13539192399049882,0.16129032258064516,0.8646080760095012
2012,Ingenieria,Ingenieria Quimica,91.0,49.0,42.0,19.0,6.0,13.0,7.0,3.0,4.0,0.46153846153846156,0.6842105263157895,0.5384615384615384
2012,Ingenieria,Ingenieria Textil,132.0,37.0,95.0,22.0,1.0,21.0,11.0,6.0,5.0,0.7196969696969697,0.9545454545454546,0.2803030303030303
2012,Ingenieria,Ingenieria Vial,62.0,49.0,13.0,55.0,45.0,10.0,10.0,9.0,1.0,0.20967741935483872,0.18181818181818182,0.7903225806451613
2012,Ingenieria,Ingenieria en Agrimensura,2197.0,1594.0,603.0,543.0,393.0,150.0,68.0,51.0,17.0,0.27446517979062357,0.27624309392265195,0.7255348202093764
2012,Ingenieria,Ingenieria en Construcciones,146.0,120.0,26.0,11.0,10.0,1.0,15.0,12.0,3.0,0.1780821917808219,0.09090909090909091,0.821917808219178
2012,Ingenieria,Ingenieria en Materiales,528.0,323.0,205.0,140.0,87.0,53.0,39.0,28.0,11.0,0.38825757575757575,0.37857142857142856,0.6117424242424242
2012,Ingenieria,Ingenieria en Minas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2012,Ingenieria,Ingenieria en Sistemas,570.0,488.0,82.0,139.0,115.0,24.0,26.0,23.0,3.0,0.14385964912280702,0.17266187050359713,0.856140350877193
2012,Ingenieria,Ingenieria en Telecomunicaciones,59.0,57.0,2.0,11.0,10.0,1.0,2.0,0.0,2.0,0.03389830508474576,0.09090909090909091,0.9661016949152542
2012,Ingenieria,Ingenieria en Vias de Comunicacion,26.0,22.0,4.0,6.0,5.0,1.0,1.0,1.0,0.0,0.15384615384615385,0.16666666666666666,0.8461538461538461
2012,Ingenieria,Matematica,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
2012,Ingenieria,Organizacion y Produccion Industrial,189.0,159.0,30.0,63.0,51.0,12.0,5.0,4.0,1.0,0.15873015873015872,0.19047619047619047,0.8412698412698413
2012,Ingenieria,Tecnologia e Ingenieria Minera,73.0,58.0,15.0,19.0,13.0,6.0,1.0,1.0,0.0,0.2054794520547945,0.3157894736842105,0.7945205479452054
2012,Ingenieria,Tecnologia e Ingenieria en Alimentos,209.0,93.0,116.0,73.0,29.0,44.0,20.0,10.0,10.0,0.5550239234449761,0.6027397260273972,0.4449760765550239
2012,Ingenieria,Tecnologia y Ciencias Aplicadas,77.0,41.0,36.0,32.0,14.0,18.0,15.0,9.0,6.0,0.4675324675324675,0.5625,0.5324675324675324
2012,Letras,Aleman,29.0,12.0,17.0,7.0,2.0,5.0,1.0,0.0,1.0,0.5862068965517241,0.7142857142857143,0.41379310344827586
2012,Letras,Letras,455.0,80.0,375.0,69.0,14.0,55.0,15.0,3.0,12.0,0.8241758241758241,0.7971014492753623,0.17582417582417584
2012,Naturales,Administracion de Empresas Agropecuarias,716.0,413.0,303.0,250.0,165.0,85.0,43.0,22.0,21.0,0.4231843575418994,0.34,0.5768156424581006
2012,Naturales,Administracion y Gestion Ambiental,2079.0,1004.0,1075.0,686.0,353.0,333.0,171.0,85.0,86.0,0.517075517075517,0.48542274052478135,0.4829244829244829
2012,Naturales,Administracion y Gestion Cultural,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
2012,Naturales,Agrimensura,394.0,278.0,116.0,17.0,10.0,7.0,34.0,31.0,3.0,0.29441624365482233,0.4117647058823529,0.7055837563451777
2012,Naturales,Artes Audiovisuales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
2012,Naturales,BioIngenieria,61.0,23.0,38.0,12.0,4.0,8.0,0.0,0.0,0.0,0.6229508196721312,0.6666666666666666,0.3770491803278688
2012,Naturales,Biologia,16724.0,5487.0,11237.0,3304.0,1114.0,2190.0,1017.0,299.0,718.0,0.6719086342980148,0.6628329297820823,0.32809136570198516
2012,Naturales,Ciencias del Ambiente y Recursos Naturales,10060.0,3928.0,6132.0,2904.0,1152.0,1752.0,444.0,171.0,273.0,0.6095427435387674,0.6033057851239669,0.3904572564612326
2012,Naturales,Comunicacion Social,178.0,83.0,95.0,80.0,41.0,39.0,0.0,0.0,0.0,0.5337078651685393,0.4875,0.46629213483146065
2012,Naturales,Dermatologia y Podologia,20.0,4.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.8,,0.2
2012,Naturales,Enologia y Frutihorticultura,1533.0,940.0,593.0,369.0,203.0,166.0,89.0,47.0,42.0,0.3868232224396608,0.44986449864498645,0.6131767775603392
2012,Naturales,Farmacia,28.0,1.0,27.0,9.0,0.0,9.0,1.0,0.0,1.0,0.9642857142857143,1.0,0.03571428571428571
2012,Naturales,Geofisica,441.0,246.0,195.0,124.0,66.0,58.0,14.0,10.0,4.0,0.4421768707482993,0.46774193548387094,0.5578231292517006
2012,Naturales,Geografia,2991.0,1200.0,1791.0,691.0,269.0,422.0,85.0,35.0,50.0,0.5987963891675026,0.6107091172214182,0.4012036108324975
2012,Naturales,Geologia,23.0,8.0,15.0,8.0,3.0,5.0,8.0,4.0,4.0,0.6521739130434783,0.625,0.34782608695652173
2012,Naturales,Gestion y Administracion de Empresas,139.0,54.0,85.0,124.0,41.0,83.0,5.0,5.0,0.0,0.6115107913669064,0.6693548387096774,0.38848920863309355
2012,Naturales,Guardaparque,45.0,32.0,13.0,45.0,32.0,13.0,0.0,0.0,0.0,0.28888888888888886,0.28888888888888886,0.7111111111111111
2012,Naturales,Historia,21.0,6.0,15.0,6.0,1.0,5.0,0.0,0.0,0.0,0.7142857142857143,0.8333333333333334,0.2857142857142857
2012,Naturales,Ingenieria Agronomica,25877.0,18261.0,7616.0,4018.0,2763.0,1255.0,1229.0,901.0,328.0,0.2943154152336051,0.312344449975112,0.7056845847663948
2012,Naturales,Ingenieria Ambiental,1147.0,476.0,671.0,411.0,178.0,233.0,21.0,5.0,16.0,0.5850043591979076,0.5669099756690997,0.4149956408020924
2012,Naturales,Ingenieria Forestal e Industrias de la Madera,323.0,163.0,160.0,113.0,52.0,61.0,12.0,6.0,6.0,0.4953560371517028,0.5398230088495575,0.5046439628482973
2012,Naturales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",458.0,346.0,112.0,196.0,150.0,46.0,138.0,99.0,39.0,0.2445414847161572,0.23469387755102042,0.7554585152838428
2012,Naturales,Ingenieria Hidraulica,114.0,70.0,44.0,47.0,33.0,14.0,16.0,4.0,12.0,0.38596491228070173,0.2978723404255319,0.6140350877192983
2012,Naturales,Ingenieria Industrial,74.0,73.0,1.0,44.0,43.0,1.0,4.0,4.0,0.0,0.013513513513513514,0.022727272727272728,0.9864864864864865
2012,Naturales,Ingenieria Mecanica,169.0,159.0,10.0,114.0,105.0,9.0,8.0,8.0,0.0,0.05917159763313609,0.07894736842105263,0.9408284023668639
2012,Naturales,Ingenieria Metalurgica,102.0,84.0,18.0,29.0,24.0,5.0,12.0,8.0,4.0,0.17647058823529413,0.1724137931034483,0.8235294117647058
2012,Naturales,Laboratorio,1020.0,222.0,798.0,420.0,93.0,327.0,67.0,16.0,51.0,0.7823529411764706,0.7785714285714286,0.21764705882352942
2012,Naturales,Medicina,95.0,19.0,76.0,50.0,10.0,40.0,11.0,2.0,9.0,0.8,0.8,0.2
2012,Naturales,Meteorologia,423.0,191.0,232.0,70.0,31.0,39.0,11.0,4.0,7.0,0.5484633569739953,0.5571428571428572,0.4515366430260047
2012,Naturales,Mineria,258.0,183.0,75.0,122.0,85.0,37.0,1.0,1.0,0.0,0.29069767441860467,0.30327868852459017,0.7093023255813954
2012,Naturales,"Paisajismo, Jardineria y Floricultura",1741.0,546.0,1195.0,350.0,114.0,236.0,31.0,7.0,24.0,0.6863871338311315,0.6742857142857143,0.31361286616886846
2012,Naturales,Produccion Animal,1956.0,1317.0,639.0,549.0,378.0,171.0,108.0,80.0,28.0,0.3266871165644172,0.3114754098360656,0.6733128834355828
2012,Naturales,Produccion e Ingenieria Agropecuaria,4014.0,2693.0,1321.0,1204.0,806.0,398.0,209.0,135.0,74.0,0.3290981564524165,0.33056478405315615,0.6709018435475834
2012,Naturales,Produccion e Ingenieria Pesquera,387.0,210.0,177.0,158.0,86.0,72.0,70.0,30.0,40.0,0.4573643410852713,0.45569620253164556,0.5426356589147286
2012,Naturales,Redes y Telecomunicaciones,94.0,52.0,42.0,46.0,24.0,22.0,6.0,3.0,3.0,0.44680851063829785,0.4782608695652174,0.5531914893617021
2012,Naturales,Sanidad y Saneamiento Ambiental,5019.0,1340.0,3679.0,1338.0,388.0,950.0,674.0,229.0,445.0,0.7330145447300259,0.7100149476831091,0.2669854552699741
2012,Naturales,Sociologia,36.0,18.0,18.0,1.0,1.0,0.0,2.0,1.0,1.0,0.5,0.0,0.5
2012,Naturales,Tecnologia e Ingenieria Minera,750.0,538.0,212.0,177.0,126.0,51.0,5.0,4.0,1.0,0.2826666666666667,0.288135593220339,0.7173333333333334
2012,Naturales,Tecnologia e Ingenieria en Alimentos,8444.0,2813.0,5631.0,1901.0,660.0,1241.0,503.0,150.0,353.0,0.6668640454760777,0.6528143082588111,0.3331359545239223
2012,Naturales,Tecnologia y Ciencias Aplicadas,22.0,16.0,6.0,17.0,13.0,4.0,0.0,0.0,0.0,0.2727272727272727,0.23529411764705882,0.7272727272727273
2012,Naturales,Topografia y Cartografia,365.0,257.0,108.0,91.0,62.0,29.0,12.0,11.0,1.0,0.2958904109589041,0.31868131868131866,0.7041095890410959
2012,Naturales,Veterinaria,21986.0,8691.0,13295.0,3332.0,1211.0,2121.0,1056.0,511.0,545.0,0.6047029928136086,0.6365546218487395,0.3952970071863913
2012,Otros,Bibliotecologia y Documentacion,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,19.0,,,
2012,Otros,Carrera No Definida,10619.0,3973.0,6646.0,5290.0,2144.0,3146.0,1.0,0.0,1.0,0.625859308786138,0.5947069943289225,0.37414069121386195
2012,Otros,Ciencia Politica,36.0,33.0,3.0,12.0,11.0,1.0,3.0,3.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666
2012,Otros,Relaciones Internacionales,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,542.0,1145.0,,,
2012,Policial,Criminologia,6107.0,2302.0,3805.0,1742.0,644.0,1098.0,221.0,81.0,140.0,0.623055510070411,0.6303099885189437,0.376944489929589
2012,Policial,Ingenieria en Vias de Comunicacion,301.0,191.0,110.0,162.0,104.0,58.0,11.0,8.0,3.0,0.3654485049833887,0.35802469135802467,0.6345514950166113
2012,Policial,Logistica y Transportes,31.0,26.0,5.0,13.0,12.0,1.0,12.0,11.0,1.0,0.16129032258064516,0.07692307692307693,0.8387096774193549
2012,Psicologia,Medicina,506.0,193.0,313.0,120.0,49.0,71.0,45.0,21.0,24.0,0.6185770750988142,0.5916666666666667,0.3814229249011858
2012,Psicologia,Psicologia,92913.0,19635.0,73278.0,18983.0,4697.0,14286.0,5657.0,884.0,4773.0,0.7886732749991928,0.7525680872359479,0.2113267250008072
2012,Psicologia,Psicopedagogia,1732.0,248.0,1484.0,519.0,78.0,441.0,107.0,8.0,99.0,0.8568129330254042,0.8497109826589595,0.14318706697459585
2012,Psicologia,Servicio Social,241.0,49.0,192.0,84.0,17.0,67.0,36.0,6.0,30.0,0.7966804979253111,0.7976190476190477,0.2033195020746888
2012,Psicologia,Sociologia,1641.0,271.0,1370.0,542.0,104.0,438.0,206.0,37.0,169.0,0.8348567946374162,0.8081180811808119,0.16514320536258378
2012,Psicologia,Trabajo Social,23978.0,3277.0,20701.0,5938.0,924.0,5014.0,1018.0,81.0,937.0,0.8633330553006923,0.8443920511956888,0.1366669446993077
2012,Religion,Teologia,1109.0,832.0,277.0,318.0,205.0,113.0,59.0,49.0,10.0,0.2497745716862038,0.3553459119496855,0.7502254283137962
2012,Salud,Administracion Hospitalaria y de Sistemas de Salud,2608.0,800.0,1808.0,693.0,237.0,456.0,126.0,53.0,73.0,0.6932515337423313,0.658008658008658,0.3067484662576687
2012,Salud,Anestesiologia,291.0,162.0,129.0,28.0,13.0,15.0,42.0,18.0,24.0,0.44329896907216493,0.5357142857142857,0.5567010309278351
2012,Salud,Antropologia,14.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6428571428571429,,0.35714285714285715
2012,Salud,Arqueologia,226.0,154.0,72.0,34.0,23.0,11.0,6.0,3.0,3.0,0.3185840707964602,0.3235294117647059,0.6814159292035398
2012,Salud,Auxiliares de la Odontologia,48.0,5.0,43.0,16.0,1.0,15.0,15.0,3.0,12.0,0.8958333333333334,0.9375,0.10416666666666667
2012,Salud,BioIngenieria,640.0,354.0,286.0,216.0,120.0,96.0,20.0,12.0,8.0,0.446875,0.4444444444444444,0.553125
2012,Salud,Biologia,490.0,154.0,336.0,66.0,29.0,37.0,24.0,8.0,16.0,0.6857142857142857,0.5606060606060606,0.3142857142857143
2012,Salud,Bioquimica,3012.0,789.0,2223.0,502.0,127.0,375.0,315.0,84.0,231.0,0.7380478087649402,0.7470119521912351,0.26195219123505975
2012,Salud,Bioterio,271.0,69.0,202.0,55.0,18.0,37.0,8.0,2.0,6.0,0.7453874538745388,0.6727272727272727,0.25461254612546125
2012,Salud,Bromatologia,1621.0,513.0,1108.0,481.0,168.0,313.0,50.0,14.0,36.0,0.6835286859962986,0.6507276507276507,0.31647131400370143
2012,Salud,Ciencias del Ambiente y Recursos Naturales,106.0,33.0,73.0,29.0,9.0,20.0,10.0,5.0,5.0,0.6886792452830188,0.6896551724137931,0.3113207547169811
2012,Salud,Comunicacion Social,60.0,14.0,46.0,11.0,2.0,9.0,0.0,0.0,0.0,0.7666666666666667,0.8181818181818182,0.23333333333333334
2012,Salud,Dermatologia y Podologia,1276.0,88.0,1188.0,453.0,31.0,422.0,175.0,10.0,165.0,0.9310344827586207,0.9315673289183223,0.06896551724137931
2012,Salud,Enfermeria,55942.0,12223.0,43719.0,17025.0,3949.0,13076.0,6231.0,1188.0,5043.0,0.7815058453398163,0.7680469897209985,0.21849415466018376
2012,Salud,Farmacia,13067.0,3666.0,9401.0,2057.0,588.0,1469.0,692.0,170.0,522.0,0.7194459325017218,0.7141468157510938,0.2805540674982781
2012,Salud,Fisica,35.0,16.0,19.0,22.0,8.0,14.0,8.0,3.0,5.0,0.5428571428571428,0.6363636363636364,0.45714285714285713
2012,Salud,Fonoaudiologia,4561.0,210.0,4351.0,1038.0,65.0,973.0,470.0,16.0,454.0,0.9539574654680991,0.9373795761078998,0.0460425345319009
2012,Salud,Genetica,960.0,356.0,604.0,149.0,64.0,85.0,91.0,24.0,67.0,0.6291666666666667,0.5704697986577181,0.37083333333333335
2012,Salud,Geriatria y Gerontologia,867.0,204.0,663.0,351.0,71.0,280.0,149.0,34.0,115.0,0.7647058823529411,0.7977207977207977,0.23529411764705882
2012,Salud,Higiene y Seguridad Industrial,176.0,106.0,70.0,40.0,25.0,15.0,21.0,16.0,5.0,0.3977272727272727,0.375,0.6022727272727273
2012,Salud,Instrumentacion Quirurgica,1745.0,246.0,1499.0,672.0,125.0,547.0,329.0,27.0,302.0,0.859025787965616,0.8139880952380952,0.14097421203438396
2012,Salud,Kinesiologia,16396.0,6627.0,9769.0,4086.0,1725.0,2361.0,1401.0,519.0,882.0,0.5958160526957794,0.577826725403818,0.4041839473042205
2012,Salud,Laboratorio,629.0,144.0,485.0,78.0,35.0,43.0,67.0,7.0,60.0,0.7710651828298887,0.5512820512820513,0.2289348171701113
2012,Salud,Medicina,84755.0,31910.0,52845.0,17172.0,6419.0,10753.0,6837.0,2702.0,4135.0,0.6235030381688396,0.6261938038667598,0.3764969618311604
2012,Salud,Nutricion,21105.0,2255.0,18850.0,5134.0,751.0,4383.0,1291.0,89.0,1202.0,0.8931532812129827,0.8537202960654461,0.10684671878701729
2012,Salud,Obstetricia,2934.0,181.0,2753.0,794.0,59.0,735.0,179.0,7.0,172.0,0.9383094751192911,0.9256926952141058,0.06169052488070893
2012,Salud,Odontologia,21508.0,6478.0,15030.0,4098.0,1167.0,2931.0,1486.0,445.0,1041.0,0.6988097452110843,0.7152269399707174,0.30119025478891576
2012,Salud,Quimica,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,,0.5
2012,Salud,Quirofano,411.0,60.0,351.0,402.0,60.0,342.0,2.0,0.0,2.0,0.8540145985401459,0.8507462686567164,0.145985401459854
2012,Salud,Radiologia y Diagnostico por Imagenes,6370.0,2084.0,4286.0,1489.0,500.0,989.0,489.0,172.0,317.0,0.6728414442700157,0.664204163868368,0.3271585557299843
2012,Salud,Salud Publica,2096.0,594.0,1502.0,359.0,106.0,253.0,177.0,56.0,121.0,0.7166030534351145,0.7047353760445683,0.2833969465648855
2012,Salud,Sanidad y Saneamiento Ambiental,917.0,653.0,264.0,250.0,170.0,80.0,65.0,46.0,19.0,0.28789531079607417,0.32,0.7121046892039259
2012,Salud,Tecnologia y Ciencias Aplicadas,173.0,69.0,104.0,20.0,14.0,6.0,11.0,5.0,6.0,0.6011560693641619,0.3,0.3988439306358382
2012,Salud,Terapia Ocupacional,5827.0,582.0,5245.0,1507.0,161.0,1346.0,334.0,16.0,318.0,0.9001201304273211,0.8931652289316523,0.09987986957267891
2012,Salud,optica,1498.0,492.0,1006.0,400.0,152.0,248.0,191.0,46.0,145.0,0.671562082777036,0.62,0.32843791722296395
2012,Sociales,Accidentologia,2813.0,2090.0,723.0,1008.0,716.0,292.0,271.0,226.0,45.0,0.25702097404905794,0.2896825396825397,0.742979025950942
2012,Sociales,Administracion Hospitalaria y de Sistemas de Salud,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
2012,Sociales,Administracion Hotelera,580.0,262.0,318.0,196.0,98.0,98.0,54.0,22.0,32.0,0.5482758620689655,0.5,0.4517241379310345
2012,Sociales,Administracion Publica,387.0,124.0,263.0,101.0,27.0,74.0,6.0,4.0,2.0,0.6795865633074936,0.7326732673267327,0.32041343669250644
2012,Sociales,Administracion y Gestion Cultural,177.0,56.0,121.0,71.0,17.0,54.0,11.0,5.0,6.0,0.6836158192090396,0.7605633802816901,0.3163841807909605
2012,Sociales,Antropologia,7166.0,2415.0,4751.0,1311.0,526.0,785.0,145.0,32.0,113.0,0.6629919062238347,0.5987795575896262,0.33700809377616525
2012,Sociales,Arqueologia,393.0,152.0,241.0,66.0,29.0,37.0,41.0,12.0,29.0,0.6132315521628499,0.5606060606060606,0.38676844783715014
2012,Sociales,Artes Audiovisuales,1412.0,707.0,705.0,347.0,169.0,178.0,171.0,71.0,100.0,0.4992917847025496,0.5129682997118156,0.5007082152974505
2012,Sociales,Artes Plasticas,504.0,59.0,445.0,123.0,18.0,105.0,35.0,3.0,32.0,0.8829365079365079,0.8536585365853658,0.11706349206349206
2012,Sociales,Bibliotecologia y Documentacion,858.0,242.0,616.0,412.0,122.0,290.0,42.0,10.0,32.0,0.717948717948718,0.7038834951456311,0.28205128205128205
2012,Sociales,Carrera No Definida,269.0,206.0,63.0,259.0,199.0,60.0,0.0,0.0,0.0,0.2342007434944238,0.23166023166023167,0.7657992565055762
2012,Sociales,Ciencia Politica,16680.0,8250.0,8430.0,3534.0,1715.0,1819.0,943.0,397.0,546.0,0.5053956834532374,0.5147142048670063,0.49460431654676257
2012,Sociales,Comunicacion Social,43179.0,16752.0,26427.0,8012.0,3357.0,4655.0,1941.0,600.0,1341.0,0.612033627457792,0.5810034947578632,0.387966372542208
